brand_key,campaign_key,group_key,year,month,impressions,reach,clicks,sales,family,budget,cost,contribution,_merge,matched
fanaloza,wc0nyw2g2,CRM,2024,6,0.0,106049.0,186.0,1962396.0,,,,,left_only,False
fanaloza,xzsjhpsd,CRM,2024,6,0.0,106299.0,363.0,12435590.0,,,,,left_only,False
fantuzzi,black friday,Retail Display,2024,11,93864.0,0.0,678.0,0.0,,,,,left_only,False
fantuzzi,black friday,Retail Display,2024,12,50098.0,0.0,225.0,0.0,,,,,left_only,False
fantuzzi,yl5u6fnwd,CRM,2024,12,0.0,53894.0,1488.0,273780.0,,,,,left_only,False
fdv,8ewwy2ecv,CRM,2025,8,0.0,54010.0,241.0,499980.0,,,,,left_only,False
fdv,a1euan1xa,CRM,2025,10,0.0,12532.0,155.0,0.0,,,,,left_only,False
fdv,aon febrero 2026,Sponsored Products,2026,2,52630.0,0.0,974.0,4119890.0,ELECTROHOGAR,402133.0,331358.0,70775.0,both,True
fdv,aon kitchen center,Sponsored Products,2026,4,21190.0,0.0,248.0,0.0,,,,,left_only,False
fdv,aon marzo kitchen center 2026,Sponsored Products,2026,3,58894.0,0.0,999.0,619980.0,ELECTROHOGAR,502133.0,413758.0,88375.0,both,True
fdv kitchen center,blackout,Retail Display,2025,7,92059.0,0.0,684.0,0.0,,,,,left_only,False
fdv kitchen center,blackout,Retail Display,2025,8,221904.0,0.0,1016.0,0.0,,,,,left_only,False
fellini,tactico felliny goofy febrero 2026,Sponsored Products,2026,2,20381.0,0.0,369.0,53400.0,JARDIN,200000.0,164800.0,35200.0,both,True
fensa,,CRM,2025,5,0.0,72.0,0.0,1502724.0,,,,,left_only,False
fensa,,CRM,2025,6,0.0,606.0,0.0,13047432.0,,,,,left_only,False
fensa,,CRM,2025,7,0.0,257.0,0.0,7795750.0,,,,,left_only,False
fensa,3hutdwkwm,CRM,2025,11,0.0,17.0,1.0,6161290.0,,,,,left_only,False
fensa,4i30fhsf1,CRM,2025,9,0.0,10.0,0.0,2672890.0,,,,,left_only,False
fensa,4ixvpznjd,CRM,2025,6,0.0,20.0,0.0,4303790.0,,,,,left_only,False
fensa,4x3yai3av,CRM,2025,9,0.0,50.0,1.0,13666480.0,,,,,left_only,False
fensa,5hbwhifhx,CRM,2025,9,0.0,18.0,3.0,5386024.0,,,,,left_only,False
fensa,5iak1jjy7,CRM,2025,10,0.0,22891.0,152.0,2251902.0,,,,,left_only,False
fensa,6189516 007810,CRM,2023,1,0.0,53939.0,10982.0,15489369.0,,,,,left_only,False
fensa,6189516 008781,CRM,2023,4,0.0,100386.0,188.0,6973522.0,,,,,left_only,False
fensa,6189516 008820,CRM,2023,4,0.0,101229.0,82.0,12810510.0,,,,,left_only,False
fensa,6189516 009506,CRM,2023,5,0.0,101222.0,139.0,7054108.0,,,,,left_only,False
fensa,6189516 009607,CRM,2023,5,0.0,16396.0,0.0,3383826.0,,,,,left_only,False
fensa,6189516 010277,CRM,2023,7,0.0,52304.0,4201.0,3943843.0,,,,,left_only,False
fensa,6189516 010401,CRM,2023,7,0.0,101962.0,145.0,14574815.0,,,,,left_only,False
fensa,6189516 010549,CRM,2023,8,0.0,101382.0,104.0,5807700.0,,,,,left_only,False
fensa,6189516 010730,CRM,2023,8,0.0,10720.0,0.0,0.0,,,,,left_only,False
fensa,6189516 011016,CRM,2023,9,0.0,54052.0,3735.0,3811262.0,,,,,left_only,False
fensa,6189516 011302,CRM,2023,10,0.0,1214807.0,15579.0,130619244.0,,,,,left_only,False
fensa,6189516 011304,CRM,2023,10,0.0,13384.0,0.0,1003920.0,,,,,left_only,False
fensa,6189516 011490,CRM,2023,10,0.0,101342.0,207.0,5248021.0,,,,,left_only,False
fensa,6189516 011551,CRM,2023,10,0.0,101962.0,213.0,8448745.0,,,,,left_only,False
fensa,6189516 011626,CRM,2023,10,0.0,101238.0,313.0,11732691.0,,,,,left_only,False
fensa,6189516 011704,CRM,2023,11,0.0,101222.0,231.0,9534166.0,,,,,left_only,False
fensa,6189516 011856,CRM,2023,11,0.0,101282.0,318.0,13574202.0,,,,,left_only,False
fensa,6189516 011921,CRM,2023,11,0.0,101145.0,247.0,14649358.0,,,,,left_only,False
fensa,6189516 012155,CRM,2023,12,0.0,101192.0,167.0,7590174.0,,,,,left_only,False
fensa,8srvtevbl,CRM,2024,6,0.0,105687.0,63.0,15593132.0,,,,,left_only,False
fensa,8vb4ewtf4,CRM,2024,8,0.0,49119.0,298.0,10021712.0,,,,,left_only,False
fensa,9miosrsy3,CRM,2025,2,0.0,102295.0,559.0,15454470.0,,,,,left_only,False
fensa,9wiv1celx,CRM,2024,2,0.0,101903.0,412.0,21510502.0,,,,,left_only,False
fensa,9x3c5rlwp,CRM,2025,5,0.0,21.0,0.0,5343280.0,,,,,left_only,False
fensa,aon electrolux 2025,CRM,2025,12,0.0,41.0,4.0,11865412.0,,,,,left_only,False
fensa,aon febrero electrolux byc 2026,Sponsored Products,2026,2,40427.0,0.0,959.0,5429690.0,,,,,left_only,False
fensa,aon febrero electrolux lb 2026,Sponsored Products,2026,2,7690.0,0.0,127.0,0.0,,,,,left_only,False
fensa,aon febrero mademsa lb 2026,Sponsored Products,2026,2,0.0,0.0,0.0,969970.0,,,,,left_only,False
fensa,aon marzo electrolux lb 2026,Sponsored Products,2026,3,107703.0,0.0,2473.0,14599370.0,,,,,left_only,False
fensa,aon marzo mademsa lb 2026,Sponsored Products,2026,3,0.0,0.0,0.0,2769880.0,,,,,left_only,False
fensa,bftwht1sg,CRM,2025,8,0.0,20.0,0.0,5247032.0,,,,,left_only,False
fensa,bkhgvr0wj,CRM,2024,6,0.0,101938.0,542.0,10519650.0,,,,,left_only,False
fensa,black marzo electrolux 2026,CRM,2026,3,0.0,134994.0,781.0,8741566.0,,,,,left_only,False
fensa,black marzo electrolux 2026,CRM,2026,4,0.0,91.0,0.0,22451863.0,,,,,left_only,False
fensa,black week,Sponsored Products,2026,3,71739.0,0.0,1657.0,15749500.0,,,,,left_only,False
fensa,bw96z5e a,CRM,2025,7,0.0,7.0,0.0,1483520.0,,,,,left_only,False
fensa,clfm7hwvq,CRM,2024,8,0.0,101695.0,711.0,12837186.0,,,,,left_only,False
fensa,d7isfyfpv,CRM,2024,4,0.0,101208.0,424.0,4094953.0,,,,,left_only,False
fensa,debc0vaag,CRM,2025,4,0.0,50.0,1.0,11328745.0,,,,,left_only,False
fensa,dukqrezxm,CRM,2025,11,0.0,10.0,0.0,3117089.0,,,,,left_only,False
fensa,fensa mademsa,Google,2024,8,14568.0,0.0,355.0,339990.0,,,,,left_only,False
fensa,fensa mademsa,Google,2024,9,26682.0,0.0,302.0,629980.0,,,,,left_only,False
fensa,fensa mademsa,Google,2024,11,43347.0,0.0,453.0,2012642.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,1,107118.0,0.0,1944.0,3994050.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,2,30197.0,0.0,522.0,1317489.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,3,73638.0,0.0,1208.0,1814251.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,4,218613.0,0.0,3168.0,5213490.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,5,44293.0,0.0,582.0,1174360.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,7,19528.0,0.0,329.0,765770.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,8,18685.0,0.0,310.0,209990.0,,,,,left_only,False
fensa,fensa mademsa,Google,2025,10,39127.0,0.0,675.0,1468930.0,,,,,left_only,False
fensa,fifuv5w7w,CRM,2025,1,0.0,102218.0,585.0,16187431.0,,,,,left_only,False
fensa,hf qiqjcz,CRM,2025,3,0.0,101802.0,373.0,7868013.0,,,,,left_only,False
fensa,hhamcr3di,CRM,2025,3,0.0,100095.0,454.0,18488076.0,,,,,left_only,False
fensa,iahkol v1,CRM,2025,8,0.0,87.0,0.0,22057974.0,,,,,left_only,False
fensa,iyplxgtdk,CRM,2024,1,0.0,94364.0,232.0,8581036.0,,,,,left_only,False
fensa,k6rai0x5v,CRM,2024,2,0.0,47993.0,4555.0,16617905.0,,,,,left_only,False
fensa,knsjgtqw5,CRM,2024,1,0.0,100282.0,68.0,9979318.0,,,,,left_only,False
fensa,l8cq2jfqk,CRM,2024,2,0.0,53978.0,3158.0,6138970.0,,,,,left_only,False
fensa,lsspztd6v,CRM,2025,10,0.0,27.0,0.0,6828049.0,,,,,left_only,False
fensa,oo110b0vz,CRM,2024,11,0.0,1124259.0,24897.0,70733749.0,,,,,left_only,False
fensa,ovdjjaiuy,CRM,2024,11,0.0,101989.0,457.0,6471412.0,,,,,left_only,False
fensa,pja0xzn9s,CRM,2024,8,0.0,100428.0,352.0,10231126.0,,,,,left_only,False
fensa,psfdtvvha,CRM,2025,10,0.0,32.0,32.0,8408767.0,,,,,left_only,False
fensa,pspg35bnh,CRM,2025,6,0.0,106329.0,93.0,6230043.0,,,,,left_only,False
fensa,pypuidzgg,CRM,2024,9,0.0,101404.0,355.0,10114414.0,,,,,left_only,False
fensa,q16zpnm5o,CRM,2025,5,0.0,58.0,2.0,14209009.0,,,,,left_only,False
fensa,rcwpiqxvz,CRM,2025,8,0.0,14.0,0.0,3269860.0,,,,,left_only,False
fensa,rftkt04xa,CRM,2025,7,0.0,40.0,0.0,9683974.0,,,,,left_only,False
fensa,rorajmo0g,CRM,2024,12,0.0,102234.0,407.0,28593327.0,,,,,left_only,False
fensa,sdaax9fwd,CRM,2024,12,0.0,101193.0,16.0,5464330.0,,,,,left_only,False
fensa,tbxfugy f,CRM,2025,6,0.0,17.0,1.0,4020830.0,,,,,left_only,False
fensa,twiuy z59,CRM,2025,9,0.0,5.0,0.0,941940.0,,,,,left_only,False
fensa,tzfjhimug,CRM,2024,11,0.0,54079.0,1548.0,4718283.0,,,,,left_only,False
fensa,ufpp80xts,CRM,2024,12,0.0,54031.0,1855.0,14173771.0,,,,,left_only,False
fensa,v0vwvc9wz,CRM,2024,8,0.0,777758.0,19578.0,30152852.0,,,,,left_only,False
fensa,vjpdptjdn,CRM,2024,6,0.0,102212.0,190.0,18647362.0,,,,,left_only,False
fensa,vjyzzmbyj,CRM,2024,8,0.0,101831.0,443.0,15836125.0,,,,,left_only,False
fensa,x,CRM,2024,9,0.0,106295.0,57.0,17009485.0,,,,,left_only,False
fensa,x,CRM,2024,10,0.0,1026540.0,20148.0,71270076.0,,,,,left_only,False
fensa,xgegrdatx,CRM,2024,12,0.0,49.0,2.0,13418666.0,,,,,left_only,False
fensa,xgi4hh8qj,CRM,2025,6,0.0,106152.0,67.0,14724619.0,,,,,left_only,False
fensa,xiabn8r7q,CRM,2025,8,0.0,14.0,0.0,4163390.0,,,,,left_only,False
fensa,xw5isueim,CRM,2024,8,0.0,49938.0,260.0,16585584.0,,,,,left_only,False
fensa,y2p4d3imn,CRM,2024,10,0.0,102095.0,640.0,10398191.0,,,,,left_only,False
fensa,yl6watac,CRM,2024,4,0.0,101927.0,351.0,14162676.0,,,,,left_only,False
fensa,za9dpadff,CRM,2024,10,0.0,54027.0,2232.0,5754323.0,,,,,left_only,False
fensa,zflgosr u,CRM,2025,6,0.0,60.0,0.0,15514556.0,,,,,left_only,False
fensa,zmjlxjzbx,CRM,2025,11,0.0,27.0,0.0,8080230.0,,,,,left_only,False
fensa,zs6stdx3e,CRM,2025,10,0.0,21.0,0.0,4643730.0,,,,,left_only,False
finish,5dwgcygcl,CRM,2025,6,0.0,20.0,1.0,255730.0,,,,,left_only,False
finish,zjwoxqrfi,CRM,2025,4,0.0,22.0,1.0,220743.0,,,,,left_only,False
fixser,bts febrero 2026,Retail Display,2026,2,153871.0,0.0,211.0,0.0,ORGANIZACION,400000.0,320000.0,80000.0,both,True
fixser,bts febrero 2026,Sponsored Products,2026,2,120361.0,0.0,899.0,1467820.0,ORGANIZACION,307809.0,253635.0,54174.0,both,True
fixser,bts marzo 2026,Retail Display,2026,3,153858.0,0.0,184.0,0.0,ORGANIZACION,400000.0,320000.0,80000.0,both,True
fixser,bts marzo 2026,Sponsored Products,2026,3,127262.0,0.0,1216.0,4742360.0,ORGANIZACION,492810.0,406075.0,86735.0,both,True
flex,6189516 009590,CRM,2023,5,0.0,27372.0,6153.0,3794820.0,,,,,left_only,False
flex,6189516 012025,CRM,2023,11,0.0,54055.0,3850.0,149990.0,,,,,left_only,False
flex,aon febrero 2026,CRM,2026,2,0.0,608534.0,0.0,13617942.0,MUEBLES,550000.0,76190.0,473810.0,both,True
flex,aon febrero 2026,Sponsored Products,2026,2,109692.0,0.0,2367.0,10438600.0,MUEBLES,450000.0,370800.0,79200.0,both,True
flex,aon marzo 2026,Sponsored Products,2026,3,157964.0,0.0,2912.0,6359790.0,MUEBLES,1000000.0,824000.0,176000.0,both,True
flex,black week,Sponsored Products,2026,3,63702.0,0.0,1171.0,1989930.0,,,,,left_only,False
flex,cwiiqyxde,CRM,2024,8,0.0,23778.0,1712.0,919940.0,,,,,left_only,False
flex,k8adqs6 w,CRM,2025,9,0.0,53948.0,197.0,0.0,,,,,left_only,False
flex,pwee3t85x,CRM,2024,1,0.0,54044.0,4353.0,609970.0,,,,,left_only,False
flex,xr fofmcm,CRM,2024,4,0.0,53916.0,2706.0,1446930.0,,,,,left_only,False
flowmak,4lpzllzgv,CRM,2024,7,0.0,98631.0,666.0,229990.0,,,,,left_only,False
flowmak,gnapc550a,CRM,2024,7,0.0,99672.0,404.0,5609470.0,,,,,left_only,False
fonaloza,udcx0lzkr,CRM,2025,8,0.0,53934.0,236.0,0.0,,,,,left_only,False
gardena,5xzoravom,CRM,2024,11,0.0,101936.0,614.0,1892294.0,,,,,left_only,False
gardena,gz2h jmno,CRM,2024,9,0.0,101980.0,550.0,5155579.0,,,,,left_only,False
gardena,nyzvz8dys,CRM,2024,6,0.0,101934.0,541.0,725261.0,,,,,left_only,False
gardena,tactico febrero 2026,Sponsored Products,2026,2,9942.0,0.0,66.0,75470.0,,,,,left_only,False
generico,6189516 009760,CRM,2023,6,0.0,98427.0,11374.0,1615386.0,,,,,left_only,False
generico,black week,Sponsored Products,2026,3,1418.0,0.0,4.0,0.0,,,,,left_only,False
generico mascotas,regalones,Retail Display,2024,6,38443.0,0.0,87.0,0.0,,,,,left_only,False
generico mascotas,regalones,Retail Display,2024,7,230838.0,0.0,416.0,0.0,,,,,left_only,False
glade,,Retail Display,2025,12,232787.0,0.0,308.0,0.0,,,,,left_only,False
glassex,5dwgcygcl,CRM,2025,6,0.0,6.0,0.0,22730.0,,,,,left_only,False
goofy,d7isfyfpv,CRM,2025,5,0.0,7.0,0.0,34844.0,,,,,left_only,False
goofy,tactico felliny goofy febrero 2026,Sponsored Products,2026,2,6848.0,0.0,95.0,9380.0,,,,,left_only,False
grayson,co brand,Google,2024,10,69218.0,0.0,1059.0,0.0,,,,,left_only,False
grayson,co brand,Google,2025,6,33701.0,0.0,602.0,0.0,,,,,left_only,False
grayson,co brand,Google,2025,10,55782.0,0.0,869.0,0.0,,,,,left_only,False
grayson,cyber monday,Retail Display,2024,10,192377.0,0.0,291.0,0.0,,,,,left_only,False
grayson capital spa the pink stuff,cyber day,Retail Display,2025,6,76020.0,0.0,190.0,0.0,,,,,left_only,False
grayson the pink stuff,cyber monday,Retail Display,2025,10,72822.0,0.0,217.0,0.0,,,,,left_only,False
greenwork,jardin fest,Google,2025,4,30292.0,0.0,365.0,0.0,,,,,left_only,False
greenwork,jardin fest,Google,2025,5,23069.0,0.0,242.0,0.0,,,,,left_only,False
greenwork,jardin fest,Meta,2025,4,179768.0,0.0,2501.0,0.0,,,,,left_only,False
greenwork,jardin fest,Meta,2025,5,63243.0,0.0,1007.0,0.0,,,,,left_only,False
greenworks,heb7xgj2j,CRM,2025,4,0.0,101333.0,582.0,0.0,,,,,left_only,False
grilltech,rkeqvfdly,CRM,2024,9,0.0,54079.0,2355.0,231554.0,,,,,left_only,False
grilltech,wwhjuze8e,CRM,2024,9,0.0,98444.0,679.0,1741995.0,,,,,left_only,False
hankook,6189516 011746,CRM,2023,11,0.0,53970.0,4111.0,2049577.0,,,,,left_only,False
hankook,9yhhsnv9y,CRM,2024,2,0.0,102138.0,430.0,7808176.0,,,,,left_only,False
hankook,black friday,Retail Display,2024,11,95573.0,0.0,509.0,0.0,,,,,left_only,False
hankook,black friday,Retail Display,2024,12,80292.0,0.0,421.0,0.0,,,,,left_only,False
hankook,black week,Retail Display,2025,3,65020.0,0.0,286.0,0.0,,,,,left_only,False
hankook,black week,Retail Display,2025,4,103709.0,0.0,350.0,0.0,,,,,left_only,False
hankook,kkedkih3w,CRM,2024,1,0.0,49453.0,100.0,2597491.0,,,,,left_only,False
hankook,kotyhrpfo,CRM,2025,9,0.0,53982.0,257.0,1028659.0,,,,,left_only,False
hankook,le9wyeuns,CRM,2025,6,0.0,54028.0,271.0,2081155.0,,,,,left_only,False
hankook,m41p1yhxn,CRM,2025,9,0.0,101290.0,589.0,5403295.0,,,,,left_only,False
hankook,mstemqdu3,CRM,2024,1,0.0,51266.0,118.0,5005875.0,,,,,left_only,False
hankook,rbieiruh,CRM,2024,12,0.0,35.0,1.0,3643381.0,,,,,left_only,False
hankook,rrqluk6jg,CRM,2024,1,0.0,101259.0,206.0,5390190.0,,,,,left_only,False
hankook,xa jpvlmh,CRM,2025,1,0.0,44.0,0.0,4591776.0,,,,,left_only,False
harpic,zjwoxqrfi,CRM,2025,4,0.0,42.0,1.0,287461.0,,,,,left_only,False
henkel,44fcnwlrw,CRM,2024,8,0.0,803.0,1.0,9401197.0,,,,,left_only,False
henkel,6189516 007848,CRM,2023,1,0.0,48666.0,10120.0,11203353.0,,,,,left_only,False
henkel,6189516 008494,CRM,2023,3,0.0,101182.0,187.0,3515582.0,,,,,left_only,False
henkel,6189516 008610,CRM,2023,3,0.0,101335.0,314.0,3279160.0,,,,,left_only,False
henkel,6189516 008708,CRM,2023,3,0.0,54005.0,4386.0,608680.0,,,,,left_only,False
henkel,6189516 008839,CRM,2023,4,0.0,100953.0,126.0,3574166.0,,,,,left_only,False
henkel,6189516 008919,CRM,2023,4,0.0,54058.0,6113.0,2334982.0,,,,,left_only,False
henkel,6189516 009004,CRM,2023,4,0.0,101379.0,227.0,2595257.0,,,,,left_only,False
henkel,6189516 009240,CRM,2023,5,0.0,101439.0,95.0,1366840.0,,,,,left_only,False
henkel,6189516 009402,CRM,2023,5,0.0,105418.0,151.0,4387349.0,,,,,left_only,False
henkel,6189516 009512,CRM,2023,5,0.0,105253.0,82.0,2673558.0,,,,,left_only,False
henkel,6189516 010528,CRM,2023,8,0.0,101131.0,45.0,5754652.0,,,,,left_only,False
henkel,6189516 011855,CRM,2023,11,0.0,99726.0,631.0,3167911.0,,,,,left_only,False
henkel,7yklawwib,CRM,2024,9,0.0,102270.0,420.0,7927808.0,,,,,left_only,False
henkel,aon marzo henkel 2026,Sponsored Products,2026,3,0.0,0.0,0.0,7790.0,,,,,left_only,False
henkel,bpgssdkja,CRM,2024,7,0.0,1006.0,3.0,12667996.0,,,,,left_only,False
henkel,cm7i2xrxn,CRM,2024,8,0.0,910.0,10.0,10889098.0,,,,,left_only,False
henkel,cyber monday,Retail Display,2024,9,60672.0,0.0,139.0,0.0,,,,,left_only,False
henkel,cyber monday,Retail Display,2024,10,125179.0,0.0,202.0,0.0,,,,,left_only,False
henkel,fdnix oqj,CRM,2024,8,0.0,899.0,1.0,10243160.0,,,,,left_only,False
henkel,gkbdg5spt,CRM,2025,3,0.0,1195.0,10.0,14466172.0,,,,,left_only,False
henkel,iaqfavmfa,CRM,2024,8,0.0,10886.0,597.0,1361295.0,,,,,left_only,False
henkel,jjvdscybr,CRM,2024,9,0.0,814.0,3.0,10076989.0,,,,,left_only,False
henkel,jzl5pdxty,CRM,2024,9,0.0,731.0,4.0,8696197.0,,,,,left_only,False
henkel,roq dqowd,CRM,2024,6,0.0,153.0,7.0,3167888.0,,,,,left_only,False
henkel agorex,black,Retail Display,2024,8,172695.0,0.0,301.0,0.0,,,,,left_only,False
henkel agorex,black friday,Retail Display,2024,11,101302.0,0.0,161.0,0.0,,,,,left_only,False
henkel agorex,black friday,Retail Display,2024,12,54922.0,0.0,70.0,0.0,,,,,left_only,False
henkel agorex,black out,Retail Display,2025,7,5899.0,0.0,17.0,0.0,,,,,left_only,False
henkel agorex,black out,Retail Display,2025,8,122063.0,0.0,182.0,0.0,,,,,left_only,False
henkel agorex,black week,Retail Display,2025,3,76363.0,0.0,75.0,0.0,,,,,left_only,False
henkel agorex,black week,Retail Display,2025,4,114432.0,0.0,134.0,0.0,,,,,left_only,False
henkel agorex,cobrand,Retail Display,2025,4,187018.0,0.0,299.0,0.0,,,,,left_only,False
henkel agorex,concurso,Retail Display,2024,8,412518.0,0.0,540.0,0.0,,,,,left_only,False
henkel agorex,concurso,Retail Display,2024,9,270347.0,0.0,255.0,0.0,,,,,left_only,False
henkel agorex,concurso,Retail Display,2025,5,150263.0,0.0,233.0,0.0,,,,,left_only,False
henkel agorex,concurso camioneta,Retail Display,2024,10,177264.0,0.0,365.0,0.0,,,,,left_only,False
henkel agorex,concurso camioneta,Retail Display,2024,11,177622.0,0.0,361.0,0.0,,,,,left_only,False
henkel agorex,concurso smart tv,Retail Display,2025,2,141120.0,0.0,127.0,0.0,,,,,left_only,False
henkel agorex,concurso smart tv,Retail Display,2025,3,122181.0,0.0,130.0,0.0,,,,,left_only,False
henkel agorex,cyber day,Retail Display,2025,6,91498.0,0.0,158.0,0.0,,,,,left_only,False
henkel agorex,ppi,Retail Display,2025,6,177725.0,0.0,227.0,0.0,,,,,left_only,False
henkel agorex,ppi,Retail Display,2025,7,175587.0,0.0,195.0,0.0,,,,,left_only,False
henkel agorex,tapagoteras,Retail Display,2024,7,426016.0,0.0,615.0,0.0,,,,,left_only,False
hisense,,CRM,2025,7,0.0,7592.0,0.0,6446122.0,,,,,left_only,False
hisense,,CRM,2025,8,0.0,12424.0,0.0,19743260.0,,,,,left_only,False
hisense,,CRM,2025,9,0.0,17194.0,0.0,28748106.0,,,,,left_only,False
hisense,,CRM,2025,10,0.0,42412.0,0.0,56422928.0,,,,,left_only,False
hisense,,CRM,2025,11,0.0,30422.0,0.0,48882515.0,,,,,left_only,False
hisense,,CRM,2025,12,0.0,31796.0,0.0,48652786.0,,,,,left_only,False
hisense,,CRM,2026,1,0.0,36738.0,0.0,29521603.0,,,,,left_only,False
hisense,,CRM,2026,2,0.0,34243.0,0.0,30703596.0,,,,,left_only,False
hisense,,CRM,2026,3,0.0,32895.0,0.0,35177147.0,,,,,left_only,False
hisense,,CRM,2026,4,0.0,39608.0,0.0,14802096.0,,,,,left_only,False
hisense,,CRM,2026,5,0.0,29321.0,0.0,7787884.0,,,,,left_only,False
hisense,,Otros,2026,4,115385.0,0.0,67.0,0.0,,,,,left_only,False
hisense,,Otros,2026,5,348709.0,0.0,254.0,0.0,,,,,left_only,False
hisense,,Sponsored Products,2026,2,6381.0,0.0,139.0,769970.0,,,,,left_only,False
hisense,,Sponsored Products,2026,4,46094.0,0.0,593.0,2959920.0,,,,,left_only,False
hisense,0dznq7mvc,CRM,2024,11,0.0,54043.0,2144.0,879960.0,,,,,left_only,False
hisense,1d8ajw3kg,CRM,2024,6,0.0,54087.0,2550.0,1744910.0,,,,,left_only,False
hisense,2hfrnwtx8,CRM,2025,12,0.0,54007.0,0.0,2361112.0,,,,,left_only,False
hisense,30jsxqy18,CRM,2024,6,0.0,106350.0,235.0,4453773.0,,,,,left_only,False
hisense,405ttc4sx,CRM,2024,3,0.0,53925.0,3290.0,2209910.0,,,,,left_only,False
hisense,5m34ngq5o,CRM,2025,9,0.0,101413.0,499.0,2694982.0,,,,,left_only,False
hisense,6189516 007847,CRM,2023,1,0.0,54008.0,10961.0,1959920.0,,,,,left_only,False
hisense,6189516 009205,CRM,2023,5,0.0,101984.0,165.0,1299940.0,,,,,left_only,False
hisense,6189516 010995,CRM,2023,9,0.0,102053.0,78.0,6488944.0,,,,,left_only,False
hisense,6189516 011164,CRM,2023,10,0.0,105170.0,145.0,569970.0,,,,,left_only,False
hisense,6189516 011234,CRM,2023,10,0.0,85495.0,240.0,1034940.0,,,,,left_only,False
hisense,akp3niakg,CRM,2025,7,0.0,53937.0,246.0,2559910.0,,,,,left_only,False
hisense,ao,Google,2025,12,247949.0,0.0,5859.0,8786044.0,,,,,left_only,False
hisense,ao,Google,2026,4,283896.0,0.0,4641.0,6056440.0,,,,,left_only,False
hisense,ao,Google,2026,5,278419.0,0.0,5681.0,14149756.0,,,,,left_only,False
hisense,ao,Retail Display,2025,2,384459.0,0.0,1010.0,0.0,,,,,left_only,False
hisense,ao,Retail Display,2025,5,220990.0,0.0,680.0,0.0,,,,,left_only,False
hisense,ao,Retail Display,2025,6,9861.0,0.0,26.0,0.0,,,,,left_only,False
hisense,ao,Retail Display,2025,12,232970.0,0.0,204.0,0.0,,,,,left_only,False
hisense,aon,Retail Display,2025,8,311122.0,0.0,481.0,0.0,,,,,left_only,False
hisense,aon,Retail Display,2025,9,102736.0,0.0,187.0,0.0,,,,,left_only,False
hisense,aon febrero,CRM,2026,2,0.0,405148.0,1248.0,18933712.0,ELECTROHOGAR,1296000.0,76190.0,1219810.0,both,True
hisense,aon febrero,Retail Display,2026,2,230778.0,0.0,254.0,0.0,ELECTROHOGAR,600000.0,480000.0,120000.0,both,True
hisense,aon febrero,Sponsored Products,2026,2,137812.0,0.0,3208.0,14729440.0,ELECTROHOGAR,1300000.0,1071200.0,228800.0,both,True
hisense,aon febrero 2026,CRM,2026,3,0.0,310827.0,0.0,8442728.0,,,,,left_only,False
hisense,aon hisense,Sponsored Products,2026,4,35108.0,0.0,950.0,1019960.0,,,,,left_only,False
hisense,aon hisense 2026,CRM,2026,1,0.0,304212.0,1203.0,21093120.0,ELECTROHOGAR,980000.0,55172.0,924828.0,both,True
hisense,aon hisense 2026,Retail Display,2026,1,233852.0,0.0,237.0,0.0,ELECTROHOGAR,800000.0,640000.0,160000.0,both,True
hisense,aon marzo hisense 2026,Retail Display,2026,3,115388.0,0.0,73.0,0.0,ELECTROHOGAR,900000.0,0.0,900000.0,both,True
hisense,aon marzo hisense 2026,Sponsored Products,2026,3,90019.0,0.0,1718.0,5529780.0,ELECTROHOGAR,700000.0,576800.0,123200.0,both,True
hisense,bav9m46kl,CRM,2025,4,0.0,101298.0,482.0,2637063.0,,,,,left_only,False
hisense,black friday,Retail Display,2024,11,112771.0,0.0,433.0,0.0,,,,,left_only,False
hisense,black friday,Retail Display,2024,12,152517.0,0.0,453.0,0.0,,,,,left_only,False
hisense,black friday,Retail Display,2025,11,138561.0,0.0,239.0,0.0,,,,,left_only,False
hisense,black friday,Retail Display,2025,12,10778.0,0.0,13.0,0.0,,,,,left_only,False
