original_brand,original_campaign,group_key,year,month,family,budget,sales,match_quality,sample_is_valid,roas
makita,sg41vkxpI,CRM,2024,10,,,5738226.0,unmatched,False,
makita,sHeuejGqT,CRM,2024,6,,,3325531.0,unmatched,False,
makita,TKRrC5Q7f,CRM,2025,12,,,1856406.0,unmatched,False,
makita,tQ5XJyqHE,CRM,2024,6,,,3065744.0,unmatched,False,
mantahue,0drGG8Mg-,CRM,2024,11,,,4173212.0,unmatched,False,
mantahue,3JBgJfdbt,CRM,2025,2,MUEBLES,600000.0,2265211.0,probable,True,3.775351666666667
mantahue,58zOypPJB,CRM,2025,1,MUEBLES,400000.0,3907812.0,probable,True,9.76953
mantahue,ar9kBJtY-,CRM,2024,6,,,2077261.0,unmatched,False,
mantahue,black,Retail Display,2024,7,,,0.0,unmatched,False,
mantahue,black,Retail Display,2024,8,,,0.0,unmatched,False,
mantahue,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
mantahue,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
mantahue,black_week,Retail Display,2025,3,MUEBLES,300000.0,0.0,probable,True,0.0
mantahue,black_week,Retail Display,2025,4,MUEBLES,300000.0,0.0,probable,True,0.0
mantahue,co_brand,Google,2024,8,,,0.0,unmatched,False,
mantahue,co_brand,Google,2024,9,,,0.0,unmatched,False,
mantahue,co_brand,Google,2024,10,,,0.0,unmatched,False,
mantahue,co_brand,Google,2024,11,,,0.0,unmatched,False,
mantahue,co_brand,Retail Display,2024,6,,,0.0,unmatched,False,
mantahue,co_brand,Retail Display,2024,7,,,0.0,unmatched,False,
mantahue,co_brand,Retail Display,2024,8,,,0.0,unmatched,False,
mantahue,co_brand,Retail Display,2024,9,,,0.0,unmatched,False,
mantahue,co_brand,Retail Display,2024,10,,,0.0,unmatched,False,
mantahue,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
mantahue,cyber_monday,Retail Display,2025,10,MUEBLES,200000.0,0.0,probable,True,0.0
mantahue,dormitorio,Retail Display,2025,1,MUEBLES,300000.0,0.0,probable,True,0.0
mantahue,dormitorio,Retail Display,2025,2,,,0.0,unmatched,False,
mantahue,dormitorio,Retail Display,2025,4,MUEBLES,300000.0,0.0,probable,True,0.0
mantahue,dYrSuWKEz,CRM,2024,6,,,2285921.0,unmatched,False,
mantahue,kYzm1rT2U,CRM,2024,6,,,3548782.0,unmatched,False,
mantahue,muebles_week,Retail Display,2025,11,MUEBLES,400000.0,0.0,probable,True,0.0
mantahue,QuVyZM5NI,CRM,2025,11,,,159990.0,unmatched,False,
mantahue,r2FX4D990,CRM,2024,9,,,2910008.0,unmatched,False,
mantahue,X,CRM,2024,9,,,1968431.0,unmatched,False,
mantahue,X,CRM,2024,10,,,3991401.0,unmatched,False,
mantahue,ySqO-88QN,CRM,2024,8,,,3572794.0,unmatched,False,
mantahue,Z0NrBTpkU,CRM,2025,1,MUEBLES,400000.0,3683770.0,probable,True,9.209425
mar_del_sur-kendal,calefaccion,Retail Display,2025,5,,,0.0,unmatched,False,
mar_del_sur-kendal,calefaccion,Retail Display,2025,6,,,0.0,unmatched,False,
mar_del_sur-kendal,calefaccion,Retail Display,2025,7,,,0.0,unmatched,False,
mar_del_sur-scaldasonno,calefaccion,Retail Display,2025,5,,,0.0,unmatched,False,
mar_del_sur-scaldasonno,calefaccion,Retail Display,2025,6,,,0.0,unmatched,False,
mar_del_sur-scaldasonno,calefaccion,Retail Display,2025,7,,,0.0,unmatched,False,
mascotas,FOx1Iohr7,CRM,2025,7,,,0.0,unmatched,False,
masisa,a1CLBxDDR,CRM,2024,8,,,25923932.0,unmatched,False,
masisa,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
masisa,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
masisa,Campaña renovaciones,CRM,2026,1,,,10503388.0,unmatched,False,
masisa,co_brand,Google,2024,9,,,0.0,unmatched,False,
masisa,co_brand,Google,2024,10,,,0.0,unmatched,False,
masisa,cyber_monday,Meta,2024,9,,,0.0,unmatched,False,
masisa,cyber_monday,Meta,2024,10,,,0.0,unmatched,False,
masisa,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
masisa,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
masisa,hYd7U59iq,CRM,2025,1,PISOS Y MUROS,0.0,9469770.0,probable,False,
masisa,LyC3J4mQv,CRM,2024,11,,,6842600.0,unmatched,False,
masisa,m6rWPOBNV,CRM,2024,6,,,8406710.0,unmatched,False,
masisa,pisos_ripados,Retail Display,2024,8,,,0.0,unmatched,False,
masisa,pisos_ripados,Retail Display,2024,11,,,0.0,unmatched,False,
masisa,pisos_ripados,Retail Display,2024,12,,,0.0,unmatched,False,
masisa,X,CRM,2024,9,,,9291461.0,unmatched,False,
masisa,X,CRM,2024,10,,,16505323.0,unmatched,False,
masisa,ybLsZ-Gj7,CRM,2025,2,,,7880411.0,unmatched,False,
masisa,ZhPAGEzTR,CRM,2024,11,,,137626.0,unmatched,False,
masonite,6189516-009941,CRM,2023,6,,,105990.0,unmatched,False,
master cat,9rwJTWJv9,CRM,2024,6,,,822325.0,unmatched,False,
master cat,A90PbbAiT,CRM,2025,7,,,101384.0,unmatched,False,
master cat,FCg8pyBxs,CRM,2025,8,,,227546.0,unmatched,False,
master dog,6189516-009435,CRM,2023,5,,,1717699.0,unmatched,False,
master dog,6189516-009854,CRM,2023,6,,,6046760.0,unmatched,False,
master dog,9rwJTWJv9,CRM,2024,6,,,5639433.0,unmatched,False,
master dog,A90PbbAiT,CRM,2025,7,JARDIN,500000.0,918791.0,probable,True,1.837582
master dog,AMWJ6uJkg,CRM,2024,6,,,4402505.0,unmatched,False,
master dog,d7IsFyFPV,CRM,2025,5,,,2665561.0,unmatched,False,
master dog,FCg8pyBxs,CRM,2025,8,JARDIN,900000.0,1766244.0,probable,True,1.9624933333333334
master dog,kxwMus55G,CRM,2024,5,,,7037390.0,unmatched,False,
master dog,mbCcwpZp9,CRM,2025,7,JARDIN,500000.0,60570.0,probable,True,0.12114
master dog,PAJyP7YV6,CRM,2024,7,,,5408020.0,unmatched,False,
master dog,QlGlgYFJm,CRM,2025,7,JARDIN,500000.0,2570708.0,probable,True,5.141416
master_dog,regalones,Retail Display,2024,6,,,0.0,unmatched,False,
master_dog,regalones,Retail Display,2024,7,,,0.0,unmatched,False,
master_dog,regalones_de_la_casa,Retail Display,2025,4,JARDIN,300000.0,0.0,probable,True,0.0
master_dog,regalones_de_la_casa,Retail Display,2025,5,,,0.0,unmatched,False,
master_dog,regalones_de_la_casa,Retail Display,2025,6,JARDIN,830000.0,0.0,probable,True,0.0
master_dog,regalones_de_la_casa,Retail Display,2025,7,JARDIN,870000.0,0.0,probable,True,0.0
master_dog,regalones_de_la_casa,Retail Display,2025,8,JARDIN,200000.0,0.0,probable,True,0.0
master_dog,regalones_de_la_casa,Retail Display,2025,12,JARDIN,100000.0,0.0,probable,True,0.0
master dog,tg5YHxJKY,CRM,2025,7,JARDIN,500000.0,153870.0,probable,True,0.30774
master dog,xBDvS4tpp,CRM,2025,8,JARDIN,900000.0,1961891.0,probable,True,2.1798788888888887
max_service-puma_safety,seguridad,Retail Display,2024,12,,,0.0,unmatched,False,
max_service-puma_safety,seguridad,Retail Display,2025,1,,,0.0,unmatched,False,
maxtrek_tyres,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
mc_garcia-veloti,casa_segura,Retail Display,2024,11,,,0.0,unmatched,False,
mc_garcia-veloti,casa_segura,Retail Display,2024,12,,,0.0,unmatched,False,
meguiars,6189516-007950,CRM,2023,2,,,1730717.0,unmatched,False,
meguiars,7g5LN0s-I,CRM,2025,1,ACCESORIOS AUTOMOVILES,1000000.0,3918841.0,probable,True,3.918841
meguiars,JIKcdv03v,CRM,2025,2,,,2406819.0,unmatched,False,
meguiars,-nljMcNBn,CRM,2024,2,,,3855853.0,unmatched,False,
meguiars,vt-3zHCn2,CRM,2024,1,,,4448840.0,unmatched,False,
meguiars,Xa-jpvlMh,CRM,2025,1,ACCESORIOS AUTOMOVILES,1000000.0,2431413.0,probable,True,2.431413
melon,0q721X1zn,CRM,2024,1,,,9923523.0,unmatched,False,
melon,g0YQcm0ag,CRM,2024,3,,,5918704.0,unmatched,False,
melon,Lcl09u-fU,CRM,2024,3,,,2819811.0,unmatched,False,
melon,m9DQIgiGX,CRM,2024,1,,,4348692.0,unmatched,False,
menguiars,b9td76ydp,CRM,2025,2,,,0.0,unmatched,False,
metalhsa,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
metalhsa,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
metalhsa,black_week,Retail Display,2025,3,DECORACION,200000.0,0.0,probable,True,0.0
metalhsa,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
metalhsa,co_brand,Google,2024,10,,,0.0,unmatched,False,
metalhsa,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
metalhsa,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
metalhsa,el8Px0cK8,CRM,2025,6,,,903256.0,unmatched,False,
metalhsa-just_home_collection,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
midea,,CRM,2025,8,ELECTROHOGAR,2620000.0,96863669.0,probable,True,36.97086603053435
midea,,CRM,2025,9,,,85107773.0,unmatched,False,
midea,,CRM,2025,10,,,108512626.0,unmatched,False,
midea,,CRM,2025,11,,,99691563.0,unmatched,False,
midea,,CRM,2025,12,,,126292959.0,unmatched,False,
midea,,CRM,2026,1,,,183116206.0,unmatched,False,
midea,,CRM,2026,2,,,129527139.0,unmatched,False,
midea,,CRM,2026,3,,,178089167.0,unmatched,False,
midea,,CRM,2026,4,,,145214830.0,unmatched,False,
midea,,CRM,2026,5,ELECTROHOGAR,1820000.0,82452786.0,probable,True,45.30372857142857
MIDEA,,Sponsored Products,2026,4,,,34668890.0,unmatched,False,
midea,0FgTqIHxk,CRM,2024,4,,,21180725.0,unmatched,False,
midea,3GzQJh2vv,CRM,2024,6,,,10650234.0,unmatched,False,
midea,48uW0T2wl,CRM,2025,11,,,12259164.0,unmatched,False,
midea,4tmohgHnW,CRM,2025,9,,,9729712.0,unmatched,False,
midea,56K-zjFXI,CRM,2025,3,,,17590490.0,unmatched,False,
midea,5iyvYHpF6,CRM,2025,6,,,12771211.0,unmatched,False,
midea,6189516-007682,CRM,2023,1,,,22438940.0,unmatched,False,
midea,6189516-007940,CRM,2023,2,,,13335467.0,unmatched,False,
midea,6189516-008208,CRM,2023,2,,,13431200.0,unmatched,False,
midea,6189516-008770,CRM,2023,4,,,90681413.0,unmatched,False,
midea,6189516-009131,CRM,2023,4,,,4064720.0,unmatched,False,
midea,6189516-009137,CRM,2023,4,,,9819394.0,unmatched,False,
midea,6189516-009175,CRM,2023,5,,,11683743.0,unmatched,False,
midea,6189516-009222,CRM,2023,5,,,9136930.0,unmatched,False,
midea,6189516-009412,CRM,2023,5,,,16239020.0,unmatched,False,
midea,6189516-009532,CRM,2023,5,,,9181757.0,unmatched,False,
midea,6189516-009698,CRM,2023,6,,,15253997.0,unmatched,False,
midea,6189516-009845,CRM,2023,6,,,18117649.0,unmatched,False,
midea,6189516-010086,CRM,2023,7,,,16436076.0,unmatched,False,
midea,6189516-010421,CRM,2023,8,,,7762490.0,unmatched,False,
midea,6189516-010585,CRM,2023,8,,,8341348.0,unmatched,False,
midea,6189516-010893,CRM,2023,9,,,13024111.0,unmatched,False,
midea,6189516-011147,CRM,2023,10,,,25656858.0,unmatched,False,
midea,6189516-011156,CRM,2023,10,,,21244504.0,unmatched,False,
midea,6189516-011232,CRM,2023,10,,,20530604.0,unmatched,False,
midea,6189516-011355,CRM,2023,10,,,6240798.0,unmatched,False,
midea,6189516-011441,CRM,2023,10,,,5139568.0,unmatched,False,
midea,6189516-011443,CRM,2023,10,,,5830014.0,unmatched,False,
midea,6189516-011672,CRM,2023,11,,,13287780.0,unmatched,False,
midea,6189516-011805,CRM,2023,11,,,37508949.0,unmatched,False,
midea,6189516-011840,CRM,2023,11,,,26687348.0,unmatched,False,
midea,6189516-011977,CRM,2023,11,,,17999136.0,unmatched,False,
midea,6189516-012138,CRM,2023,12,,,14467536.0,unmatched,False,
midea,6189516-012139,CRM,2023,12,,,10357418.0,unmatched,False,
midea,6189516-012260,CRM,2023,12,,,20165417.0,unmatched,False,
midea,66YPhEdIW,CRM,2025,7,,,12127761.0,unmatched,False,
midea,74fFSlft-,CRM,2024,12,,,6442153.0,unmatched,False,
midea,8EcYkcS6p,CRM,2024,9,,,67030276.0,unmatched,False,
midea,9L-ZtUzjw,CRM,2024,10,,,967599.0,unmatched,False,
midea,9MHOpOwLB,CRM,2025,4,,,9590361.0,unmatched,False,
midea,ac,Meta,2025,7,,,0.0,unmatched,False,
midea,aire,Google,2025,9,,,0.0,unmatched,False,
midea,aire,Retail Display,2025,7,,,0.0,unmatched,False,
midea,aon_febrero_midea_ac_2026,Retail Display,2026,2,,,0.0,unmatched,False,
midea,aon_marzo_midea_electro_2026,Retail Display,2026,4,ELECTROHOGAR,200000.0,0.0,probable,True,0.0
MIDEA,aon_midea_ac,Sponsored Products,2026,4,,,1609960.0,unmatched,False,
midea,aon_midea_byc,Retail Display,2026,5,,,0.0,unmatched,False,
MIDEA,aon_midea_byc,Sponsored Products,2026,4,,,4289730.0,unmatched,False,
midea,aon_midea_electro,Retail Display,2026,5,,,0.0,unmatched,False,
MIDEA,aon_midea_electro,Sponsored Products,2026,4,,,2331550.0,unmatched,False,
midea,aon_midea_lb_enero,Google,2026,2,ELECTROHOGAR,1000000.0,11615689.0,probable,True,11.615689
midea,aon_midea_lb_enero,Google,2026,3,ELECTROHOGAR,1000000.0,20100597.0,probable,True,20.100597
midea,aon_midea_lb_enero,Google,2026,4,ELECTROHOGAR,1000000.0,18614647.0,probable,True,18.614647
midea,aon_midea_lb_enero,Google,2026,5,ELECTROHOGAR,1000000.0,14467763.0,probable,True,14.467763
midea,AvTMWCq6y,CRM,2024,1,,,36087208.0,unmatched,False,
midea,B8l1tdeLB,CRM,2024,5,,,21916436.0,unmatched,False,
midea,bgAbn7G0f,CRM,2024,10,,,6807718.0,unmatched,False,
midea,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
midea,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
midea,Black Marzo MIDEA BYC 2026,CRM,2026,3,,,40416973.0,unmatched,False,
midea,black_week,Retail Display,2025,3,ELECTROHOGAR,600000.0,0.0,probable,True,0.0
midea,black_week,Retail Display,2025,4,ELECTROHOGAR,2800000.0,0.0,probable,True,0.0
MIDEA,black_week,Sponsored Products,2026,3,,,53031110.0,unmatched,False,
midea,calefont,Meta,2025,5,,,0.0,unmatched,False,
midea,calefont,Meta,2025,6,,,0.0,unmatched,False,
midea,calefont,Retail Display,2025,5,,,0.0,unmatched,False,
midea,calefont,Retail Display,2025,6,,,0.0,unmatched,False,
midea,CkKUUmEfi,CRM,2024,10,,,5170060.0,unmatched,False,
midea,Cko81chAv,CRM,2025,10,,,8442834.0,unmatched,False,
midea,co_brand,Google,2024,9,,,3682556.0,unmatched,False,
midea,co_brand,Google,2024,10,,,9335630.0,unmatched,False,
midea,co_brand,Google,2024,11,,,17447019.0,unmatched,False,
midea,concurso_manchester,Retail Display,2024,10,,,0.0,unmatched,False,
midea,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
midea,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
midea,d4BO9gdqR,CRM,2025,5,,,6984051.0,unmatched,False,
midea,DEyxfP-Nc,CRM,2025,10,,,17293834.0,unmatched,False,
midea,dgXZzjC5c,CRM,2024,3,,,16103807.0,unmatched,False,
midea,Dj5bO8w5g,CRM,2025,10,,,32815467.0,unmatched,False,
midea,dPLCE5rGM,CRM,2024,2,,,11785407.0,unmatched,False,
midea,DRuqnaotg,CRM,2025,10,,,5098138.0,unmatched,False,
midea,DSO5x6QdO,CRM,2024,2,,,14795006.0,unmatched,False,
midea,e11FuadNm,CRM,2025,6,,,14714141.0,unmatched,False,
midea,electrodomesticos,Google,2025,10,,,1033790.0,unmatched,False,
midea,electrodomesticos,Google,2025,11,,,3388807.0,unmatched,False,
midea,electrodomesticos,Google,2025,12,ELECTROHOGAR,700000.0,6449843.0,probable,True,9.214061428571428
midea,ElmMzawGQ,CRM,2024,10,,,2760760.0,unmatched,False,
midea,empotrados,Retail Display,2025,4,ELECTROHOGAR,2800000.0,0.0,probable,True,0.0
midea,eoJe1wbCt,CRM,2025,7,,,9725311.0,unmatched,False,
midea,Fn9VM7Wd0,CRM,2024,11,,,7674622.0,unmatched,False,
midea,Fti-xsYW1,CRM,2025,7,,,13521402.0,unmatched,False,
midea,gBZQFptvV,CRM,2025,9,,,33325059.0,unmatched,False,
midea,GmBaJa31v,CRM,2025,11,,,16941144.0,unmatched,False,
midea,Grs3Hng-R,CRM,2025,6,,,38957233.0,unmatched,False,
midea,HJ60a0HhW,CRM,2025,7,,,4498668.0,unmatched,False,
midea,iEyAddyyE,CRM,2024,12,,,18906626.0,unmatched,False,
midea,IhtZAbdpZ,CRM,2024,8,,,13319337.0,unmatched,False,
midea,jhJIHsbV-,CRM,2024,11,,,18049321.0,unmatched,False,
midea,jodQhCCVy,CRM,2024,9,,,28035504.0,unmatched,False,
midea,jQQ5ZcB0U,CRM,2025,11,,,31597312.0,unmatched,False,
midea,juQyJezNV,CRM,2025,4,,,13929636.0,unmatched,False,
midea,jZluTHw69,CRM,2024,8,,,19525419.0,unmatched,False,
midea,KfOcVjbUf,CRM,2024,10,,,4540505.0,unmatched,False,
midea,kj-Odfvgc,CRM,2024,6,,,6016710.0,unmatched,False,
midea,l4GtEIUC6,CRM,2024,4,,,27934821.0,unmatched,False,
midea,lavado_secado,Meta,2025,6,,,0.0,unmatched,False,
midea,lavado_secado,Meta,2025,7,,,0.0,unmatched,False,
midea,lavado_secado,Meta,2025,8,,,0.0,unmatched,False,
midea,lavado_secado,Retail Display,2025,6,,,0.0,unmatched,False,
midea,lavado_secado,Retail Display,2025,7,,,0.0,unmatched,False,
midea,lavado_secado,Retail Display,2025,8,,,0.0,unmatched,False,
midea,lavadoras,Meta,2024,5,,,0.0,unmatched,False,
midea,linea_blanca,Google,2025,3,ELECTROHOGAR,1200000.0,6376828.0,probable,True,5.314023333333333
midea,linea_blanca,Google,2025,4,ELECTROHOGAR,1500000.0,12774547.0,probable,True,8.516364666666666
midea,linea_blanca,Google,2025,5,,,9119520.0,unmatched,False,
midea,linea_blanca,Google,2025,6,,,8217142.0,unmatched,False,
midea,linea_blanca,Google,2025,7,,,3679302.0,unmatched,False,
midea,linea_blanca,Google,2025,10,,,469980.0,unmatched,False,
midea,linea_blanca,Google,2025,11,,,8859579.0,unmatched,False,
midea,linea_blanca,Google,2025,12,ELECTROHOGAR,700000.0,5260212.0,probable,True,7.514588571428572
midea,linea_blanca,Retail Display,2024,12,,,0.0,unmatched,False,
midea,m2SALSh17,CRM,2024,6,,,17511869.0,unmatched,False,
midea,mCy0uYbq4,CRM,2024,2,,,41569103.0,unmatched,False,
midea,mO3NoxMW1,CRM,2024,9,,,13415458.0,unmatched,False,
midea,MRF5mGFNI,CRM,2025,10,,,3881722.0,unmatched,False,
midea,Nb4xG0V8d,CRM,2025,11,,,11306863.0,unmatched,False,
midea,NkR-U0qyW,CRM,2024,6,,,5944265.0,unmatched,False,
midea,nt3aRxv6n,CRM,2025,3,,,88524285.0,unmatched,False,
midea,nuevos_refrigeradores,Meta,2024,1,,,0.0,unmatched,False,
midea,nuevos_refrigeradores,Meta,2024,2,,,0.0,unmatched,False,
midea,OQKJxkgoW,CRM,2024,9,,,78368106.0,unmatched,False,
midea,oW6Ef0WmL,CRM,2025,4,,,303054.0,unmatched,False,
midea,P7U1UpWSI,CRM,2024,12,,,25395081.0,unmatched,False,
midea,qCTviQ6Lz,CRM,2025,6,,,29587251.0,unmatched,False,
midea,R2Luxr83r,CRM,2025,8,ELECTROHOGAR,2620000.0,21554682.0,probable,True,8.22697786259542
midea,refrigeradores,Retail Display,2025,10,ELECTROHOGAR,820000.0,0.0,probable,True,0.0
midea,refrigeradores,Retail Display,2025,11,,,0.0,unmatched,False,
midea,refrigeradores,Retail Display,2025,12,ELECTROHOGAR,2000000.0,0.0,probable,True,0.0
midea,rr779vxZO,CRM,2024,5,,,12948648.0,unmatched,False,
midea,RveNHrZ8p,CRM,2025,6,,,13793494.0,unmatched,False,
midea,semana_marca,Retail Display,2024,8,,,0.0,unmatched,False,
midea,semana_marca,Retail Display,2024,9,,,0.0,unmatched,False,
midea,sqvzXVHGN,CRM,2024,1,,,46533721.0,unmatched,False,
midea,TACTICO MIDEA REFIR,CRM,2026,2,,,22833172.0,unmatched,False,
midea,tbWELrguf,CRM,2025,10,,,7503015.0,unmatched,False,
midea,u49WTreuM-Q,CRM,2024,8,,,27541038.0,unmatched,False,
midea,uDqrucY0D,CRM,2024,6,,,42371606.0,unmatched,False,
midea,uxgXx26Ak,CRM,2024,10,,,13532875.0,unmatched,False,
midea,v0jfauopl,CRM,2025,10,,,10119443.0,unmatched,False,
midea,viaE4f630,CRM,2024,11,,,21262114.0,unmatched,False,
midea,w1ggD8vm2,CRM,2024,10,,,14027589.0,unmatched,False,
midea,Whzur1vV8,CRM,2025,5,,,19985901.0,unmatched,False,
midea,X,CRM,2024,9,,,37129772.0,unmatched,False,
midea,X,CRM,2024,10,,,25773470.0,unmatched,False,
midea,XMScQsSt1,CRM,2024,7,,,18878565.0,unmatched,False,
midea,Yq9HDLDqm,CRM,2025,6,,,19710838.0,unmatched,False,
midea,YQkO8s7sa,CRM,2024,7,,,15274639.0,unmatched,False,
midea,zOa0b-Y2V,CRM,2024,12,,,11938213.0,unmatched,False,
midea,zwQi-Y3f4,CRM,2024,6,,,22849501.0,unmatched,False,
midea-electro,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
midea-electro,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
midea-lb,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
midea-lb,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
mlab,casasegura,Retail Display,2025,12,FERRETERIA,150000.0,0.0,probable,True,0.0
mlab,casasegura,Retail Display,2026,1,FERRETERIA,150000.0,0.0,probable,True,0.0
mon_weber,6189516-009885,CRM,2023,6,,,0.0,unmatched,False,
montack,Campaña TV Cinta Montack,CRM,2025,12,,,231988.0,unmatched,False,
montack,fAX2pYCmu,CRM,2025,7,,,143730.0,unmatched,False,
montana,BSLw1Us67,CRM,2024,9,,,11990.0,unmatched,False,
montana,iuGl8XEyU,CRM,2024,10,,,0.0,unmatched,False,
montana,pintura_auto,Retail Display,2024,12,,,0.0,unmatched,False,
montana colors,6189516-008100,CRM,2023,2,,,2768340.0,unmatched,False,
montana colors,6189516-009685,CRM,2023,6,,,1893147.0,unmatched,False,
montana colors,iuGl8XEyU,CRM,2024,10,,,1300897.0,unmatched,False,
montana colors,KMWC5ULzV,CRM,2025,1,,,4503943.0,unmatched,False,
montana colors,MzqijrkAg,CRM,2024,12,,,2635008.0,unmatched,False,
montana colors,v2ZbvnLMe,CRM,2024,12,,,5254604.0,unmatched,False,
MOSAICO,aon_febrero_2026,Sponsored Products,2026,2,,,0.0,unmatched,False,
MOSAICO,black_week,Sponsored Products,2026,3,,,359990.0,unmatched,False,
motorola,6189516-007866,CRM,2023,1,,,1674380.0,unmatched,False,
motorola,6189516-010454,CRM,2023,8,,,807880.0,unmatched,False,
motorola,6189516-011354,CRM,2023,10,,,1102396.0,unmatched,False,
mr.musculo,temporada_parrilla,Retail Display,2025,8,ASEO,300000.0,0.0,probable,True,0.0
mr.musculo,temporada_parrilla,Retail Display,2025,9,,,0.0,unmatched,False,
MTD,aon_marzo_2026,Sponsored Products,2026,3,,,0.0,unmatched,False,
MTD,aon_stihl,Sponsored Products,2026,4,,,0.0,unmatched,False,
MTD,tactico_febrero_2026,Sponsored Products,2026,2,,,0.0,unmatched,False,
multimarca,temporada_aseo,Retail Display,2025,1,,,0.0,unmatched,False,
multivendor,6189516-008240,CRM,2023,2,,,0.0,unmatched,False,
multivendor,especial_empotrados,Retail Display,2024,8,,,0.0,unmatched,False,
multivendor_casasegura,6189516-008038,CRM,2023,2,,,0.0,unmatched,False,
muresco,6189516-009515,CRM,2023,5,,,800460.0,unmatched,False,
muresco,6189516-009540,CRM,2023,5,,,73950.0,unmatched,False,
national geographic,6189516-007733,CRM,2023,1,,,1030355.0,unmatched,False,
nexxt,Casa Segura,CRM,2025,12,,,445014.0,unmatched,False,
nexxt,Casa Segura,CRM,2026,1,,,490374.0,unmatched,False,
nexxt solution,A-i9nKapt,CRM,2024,8,,,33560.0,unmatched,False,
nexxt solution,Casa Segura,CRM,2025,12,,,349790.0,unmatched,False,
nexxt solution,Casa Segura,CRM,2026,1,,,238350.0,unmatched,False,
nexxt solution,q7W1GQtbS,CRM,2024,10,,,402912.0,unmatched,False,
nexxt solution,stIMcir1k,CRM,2024,11,,,527655.0,unmatched,False,
nexxt_solutions,smarthome,Retail Display,2024,11,,,0.0,unmatched,False,
nexxt_solutions,smarthome,Retail Display,2024,12,,,0.0,unmatched,False,
nibsa,co_brand,Retail Display,2024,7,,,0.0,unmatched,False,
nilfisk,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
nilfisk,JAVeDrGSv,CRM,2024,4,,,597900.0,unmatched,False,
NINJA,aon_ninja,Sponsored Products,2026,4,,,5359470.0,unmatched,False,
NINJA,black_week,Sponsored Products,2026,3,ELECTROHOGAR,300000.0,8719430.0,probable,True,29.064766666666667
norseg,0cSEtIQEt,CRM,2024,8,,,452597.0,unmatched,False,
norseg,6189516-007615,CRM,2023,1,,,791910.0,unmatched,False,
norseg,Q0j74Wh2D,CRM,2024,3,,,3641701.0,unmatched,False,
norseg,t-Z1c5-H8,CRM,2024,9,,,0.0,unmatched,False,
norseg,TWlUJq3fW,CRM,2024,8,,,684229.0,unmatched,False,
odis,6189516-007749,CRM,2023,1,,,5941229.0,unmatched,False,
odis,6189516-007763,CRM,2023,1,,,4095716.0,unmatched,False,
odis,6189516-007956,CRM,2023,2,,,4052007.0,unmatched,False,
odis,6189516-007975,CRM,2023,2,,,3084471.0,unmatched,False,
odis,6189516-008043,CRM,2023,2,,,1530634.0,unmatched,False,
odis,6189516-008083,CRM,2023,2,,,2850412.0,unmatched,False,
odis,6189516-008115,CRM,2023,2,,,1135407.0,unmatched,False,
odis,6189516-008134,CRM,2023,2,,,1879251.0,unmatched,False,
odis,6189516-008209,CRM,2023,2,,,2358419.0,unmatched,False,
odis,casasegura,Retail Display,2025,9,FERRETERIA,0.0,0.0,probable,False,
odis,casasegura,Retail Display,2025,12,FERRETERIA,250000.0,0.0,probable,True,0.0
odis,casasegura,Retail Display,2026,1,FERRETERIA,250000.0,0.0,probable,True,0.0
omo,,CRM,2025,7,,,87960.0,unmatched,False,
omo,,CRM,2025,8,,,148376.0,unmatched,False,
omo,,CRM,2025,9,,,132519.0,unmatched,False,
omo,,CRM,2025,10,,,3427200.0,unmatched,False,
omo,,CRM,2025,11,,,996656.0,unmatched,False,
omo,,CRM,2025,12,,,663446.0,unmatched,False,
