brand_key,campaign_key,group_key,year,month,original_brand,original_campaign,impressions,reach,clicks,sales,performance_rows,family,original_registry_brand,original_registry_campaign,budget,cost,contribution,registry_rows,match_quality,probable_registry_campaign_key,candidate_count,ctr,reach_rate,roas,cpm,cpc,margin_rate,sample_is_valid
stanley,aon trigger,CRM,2026,3,stanley,aon_trigger,0.0,21902.0,0.0,1679361.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2026,4,stanley,aon_trigger,0.0,26792.0,0.0,4247006.0,23,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2026,5,stanley,aon_trigger,0.0,19436.0,0.0,2126644.0,21,,,,,,,,unmatched,,,,,,,,,False
stanley,bgg0qoxuh,CRM,2024,5,stanley,bGg0QOxUh,0.0,101241.0,842.0,16670536.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,bkgoghi8n,CRM,2024,12,stanley,bkgoghi8N,0.0,295.0,5.0,4935512.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,delhdb08f,CRM,2024,8,stanley,DelHdb08F,0.0,265.0,19.0,9381196.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,eu42oo3gw,CRM,2025,6,stanley,eu42oO3Gw,0.0,106128.0,489.0,7975802.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,fdxp4lieu,CRM,2024,12,stanley,FDxP4lIEu,0.0,327.0,4.0,5268978.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,igznwqqlm,CRM,2025,10,stanley,IGzNWQqlM,0.0,227.0,8.0,4896855.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,iyttkq5xe,CRM,2024,7,stanley,IYTtkq5xe,0.0,24208.0,1259.0,4803456.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,jar66174,CRM,2024,6,stanley,-jAr66174,0.0,105216.0,562.0,14587515.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,kn0q22ang,CRM,2024,2,stanley,kn0Q22aNG,0.0,101225.0,360.0,4526111.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,mqwwjmtxe,CRM,2025,6,stanley,MqwwjmTXe,0.0,29944.0,324.0,3209977.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,puv70awa1,CRM,2024,7,stanley,PuV70AwA1,0.0,101777.0,805.0,11170561.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,rv0ldwfsl,CRM,2025,4,stanley,rv0LDwfSl,0.0,29766.0,313.0,5282588.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,s4mbmyqe,CRM,2024,6,stanley,s4mBMyQE-,0.0,101949.0,864.0,8081235.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,tuximoitq,CRM,2024,4,stanley,TuXImOitq,0.0,279.0,11.0,4412459.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,uiz d xc,CRM,2025,4,stanley,uIz-d--xC,0.0,29481.0,404.0,2482602.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,uyfszoicv,CRM,2024,7,stanley,uyfSZoICV,0.0,326.0,16.0,8323719.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,x,CRM,2024,9,stanley,X,0.0,158472.0,3200.0,9849913.0,2,,,,,,,,unmatched,,,,,,,,,False
stanley,x,CRM,2024,10,stanley,X,0.0,106276.0,790.0,15238965.0,2,,,,,,,,unmatched,,,,,,,,,False
stanley,xvj9rdtwd,CRM,2024,9,stanley,XvJ9rdTwd,0.0,170.0,7.0,3031979.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,xxxxxx,CRM,2024,9,stanley,XXXXXX,0.0,101510.0,494.0,3673412.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,zc702ltrn,CRM,2025,4,stanley,zC702ltrn,0.0,101345.0,752.0,4604760.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,ziewzt5gv,CRM,2025,5,stanley,ZIeWzT5gv,0.0,29989.0,240.0,8037223.0,1,,,,,,,,unmatched,,,,,,,,,False
star capital,piscinas,Retail Display,2024,12,star_capital,piscinas,201040.0,0.0,724.0,0.0,20,,,,,,,,unmatched,,,0.36012733784321527,0.0,,,,,False
star capital,piscinas,Retail Display,2025,1,star_capital,piscinas,56738.0,0.0,304.0,0.0,18,,,,,,,,unmatched,,,0.5357961154781629,0.0,,,,,False
starlink,0eijxxmcp,CRM,2024,5,starlink,0eijXXMcp,0.0,101311.0,269.0,1956930.0,1,,,,,,,,unmatched,,,,,,,,,False
starlink,7t9qimdxo,CRM,2024,7,starlink,7t9qIMDXo,0.0,94298.0,678.0,1010970.0,1,,,,,,,,unmatched,,,,,,,,,False
starlink,campana starlink,CRM,2026,2,starlink,campana_starlink,0.0,1186.0,0.0,0.0,17,CASA INTELIGENTE,STARLINK,Trigger,1100000.0,0.0,1100000.0,1.0,probable,trigger,1.0,,,0.0,,,1.0,True
starlink,campana starlink,CRM,2026,3,starlink,campana_starlink,0.0,978.0,0.0,0.0,31,CASA INTELIGENTE,STARLINK,Trigger,1100000.0,0.0,1100000.0,1.0,probable,trigger,1.0,,,0.0,,,1.0,True
starlink,campana starlink,CRM,2026,4,starlink,campana_starlink,0.0,511.0,0.0,0.0,30,CASA INTELIGENTE,STARLINK,Trigger,1100000.0,0.0,1100000.0,1.0,probable,trigger,1.0,,,0.0,,,1.0,True
starlink,campana starlink,CRM,2026,5,starlink,campana_starlink,0.0,368.0,0.0,0.0,24,,,,,,,,unmatched,,,,,,,,,False
starlink,cyber monday,Retail Display,2025,10,starlink,cyber_monday,146773.0,0.0,394.0,0.0,3,CASA INTELIGENTE,STARLINK,Cyber Octubre 2025,400000.0,320000.0,80000.0,1.0,probable,cyber octubre 2025,1.0,0.26844174337241866,0.0,0.0,2725.296887029631,1015.2284263959391,0.2,True
starlink,jgbbqeudg,CRM,2025,3,starlink,jgbBQEUDg,0.0,101151.0,1200.0,2484859.0,1,CASA INTELIGENTE,STARLINK,Plan de medios Starlink Mini,300000.0,32653.0,267347.0,1.0,probable,plan de medios starlink mini,1.0,,,8.282863333333333,,250.0,0.8911566666666667,True
starlink,lcfjzb wb,CRM,2024,6,starlink,lcfjZb-WB,0.0,106252.0,205.0,269990.0,1,,,,,,,,unmatched,,,,,,,,,False
stihl,8dfomohwg,CRM,2024,11,stihl,8DfomOhwG,0.0,101171.0,686.0,10251776.0,1,,,,,,,,unmatched,,,,,,,,,False
stihl,acqfery53,CRM,2024,9,stihl,aCqfery53,0.0,102007.0,384.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
stihl,aon enero,CRM,2026,1,stihl,AON Enero,0.0,107983.0,12.0,3258680.0,2,JARDIN,STIHL,AON Enero 2026,1200000.0,110344.0,1089656.0,2.0,probable,aon enero 2026,1.0,,,2.7155666666666667,,100000.0,0.9080466666666667,True
stihl,aon stihl,Google,2026,4,stihl,aon_stihl,242251.0,0.0,7576.0,11752285.0,17,JARDIN,STIHL,AON Abril 2026,900000.0,0.0,900000.0,1.0,probable,aon abril 2026,1.0,3.1273348716826765,0.0,13.058094444444444,3715.154942600856,118.79619852164731,1.0,True
stihl,aon stihl,Google,2026,5,stihl,aon_stihl,107512.0,0.0,2512.0,1814070.0,3,JARDIN,STIHL,AON Mayo 2026,900000.0,0.0,900000.0,1.0,probable,aon mayo 2026,1.0,2.336483369298311,0.0,2.015633333333333,8371.158568345858,358.28025477707007,1.0,True
stihl,aon stihl,Sponsored Products,2026,4,STIHL,aon_stihl,51121.0,0.0,1284.0,6433172.0,1,JARDIN,STIHL,AON Abril 2026,500000.0,412000.0,88000.0,1.0,probable,aon abril 2026,1.0,2.5116879560258996,0.0,12.866344,9780.716339664717,389.4080996884735,0.176,True
stihl,apogu9hxl,CRM,2025,4,stihl,apOGU9hxL,0.0,29991.0,161.0,6781756.0,1,JARDIN,STIHL,Multa Fillrate - Jardín Fest,450000.0,100000.0,350000.0,2.0,probable,multa fillrate jardin fest,1.0,,,15.07056888888889,,2795.031055900621,0.7777777777777778,True
stihl,black week marzo 2026,CRM,2026,3,stihl,Black Week Marzo 2026,0.0,117172.0,346.0,3448905.0,1,JARDIN,STIHL,AON Trigger,900000.0,0.0,900000.0,1.0,probable,aon trigger,1.0,,,3.832116666666667,,2601.156069364162,1.0,True
stihl,esqh3cjrd,CRM,2024,3,stihl,eSqH3cJRd,0.0,101393.0,492.0,16578529.0,1,,,,,,,,unmatched,,,,,,,,,False
stihl,jardin fest,Google,2025,4,stihl,jardin_fest,80319.0,0.0,2364.0,0.0,9,JARDIN,STIHL,Multa Fillrate - Jardín Fest,500000.0,0.0,500000.0,2.0,probable,multa fillrate jardin fest,1.0,2.943263735853285,0.0,0.0,6225.177106288675,211.50592216582064,1.0,True
stihl,jardin fest,Google,2025,5,stihl,jardin_fest,22533.0,0.0,566.0,0.0,2,,,,,,,,unmatched,,,2.5118714773887185,0.0,,,,,False
stihl,jardin fest,Meta,2025,4,stihl,jardin_fest,124881.0,0.0,4964.0,0.0,9,,,,,,,,unmatched,,,3.9749841849440664,0.0,,,,,False
stihl,jardin fest,Meta,2025,5,stihl,jardin_fest,25521.0,0.0,1001.0,0.0,2,,,,,,,,unmatched,,,3.922260099525881,0.0,,,,,False
stihl,jardin fest,Retail Display,2025,4,stihl,jardin_fest,124842.0,0.0,357.0,0.0,8,JARDIN,STIHL,Multa Fillrate - Jardín Fest,1100000.0,240000.0,860000.0,2.0,probable,multa fillrate jardin fest,1.0,0.28596145527947325,0.0,0.0,8811.137277518783,3081.2324929971987,0.7818181818181819,True
stihl,jardin fest,Retail Display,2025,5,stihl,jardin_fest,12242.0,0.0,50.0,0.0,2,,,,,,,,unmatched,,,0.40842999509884004,0.0,,,,,False
stihl,ojepykjxv,CRM,2025,4,stihl,OJEpYkjXV,0.0,30031.0,155.0,3273307.0,1,JARDIN,STIHL,Multa Fillrate - Jardín Fest,450000.0,100000.0,350000.0,2.0,probable,multa fillrate jardin fest,1.0,,,7.274015555555556,,2903.2258064516127,0.7777777777777778,True
stihl,pagy6es k,CRM,2025,6,stihl,Pagy6Es-k,0.0,106337.0,79.0,4027561.0,1,,,,,,,,unmatched,,,,,,,,,False
stihl,tublo24xk,CRM,2025,5,stihl,TuBlo24Xk,0.0,399151.0,1755.0,28307011.0,1,JARDIN,STIHL,Cyber Junio 2025,1048539.0,23188.0,1025351.0,1.0,probable,cyber junio 2025,1.0,,,26.996621966374164,,597.4581196581197,0.9778854196172007,True
stihl trex,jardin,Retail Display,2024,11,stihl-trex,jardin,115390.0,0.0,285.0,0.0,16,,,,,,,,unmatched,,,0.24698847387121933,0.0,,,,,False
stretto,5iaqjualg,CRM,2025,6,stretto,5iAQJuAlg,0.0,106305.0,147.0,6323706.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,6189516 007986,CRM,2023,2,stretto,6189516-007986,0.0,101400.0,932.0,13032509.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,7vboygjet,CRM,2025,3,stretto,7VBOygjet,0.0,101228.0,742.0,23221255.0,1,BANOS Y COCINAS,STRETTO,Black Marzo 2025,0.0,32653.0,-32653.0,1.0,probable,black marzo 2025,1.0,,,,,0.0,,False
stretto,8qtijaqaq,CRM,2025,1,stretto,8qTIJaQaq,0.0,101251.0,1084.0,23606476.0,1,BANOS Y COCINAS,STRETTO,email bonificado,0.0,44444.0,-44444.0,1.0,probable,email bonificado,1.0,,,,,0.0,,False
stretto,aon stretto,Sponsored Products,2026,4,STRETTO,aon_stretto,138676.0,0.0,2493.0,3804271.0,1,,,,,,,,unmatched,,,1.7977155383772245,0.0,,,,,False
stretto,black week,Sponsored Products,2026,3,STRETTO,black_week,164269.0,0.0,3498.0,14555206.0,1,BANOS Y COCINAS,STRETTO,AON MARZO STRETTO 2026,200000.0,164800.0,35200.0,1.0,probable,aon marzo stretto 2026,1.0,2.1294340380716994,0.0,72.77603,1217.5151732828472,57.17552887364208,0.176,True
stretto,cyber monday,Retail Display,2024,9,stretto,cyber_monday,72866.0,0.0,212.0,0.0,1,,,,,,,,unmatched,,,0.29094502236982955,0.0,,,,,False
stretto,cyber monday,Retail Display,2024,10,stretto,cyber_monday,144344.0,0.0,523.0,0.0,2,,,,,,,,unmatched,,,0.3623288810064845,0.0,,,,,False
stretto,fhailo8t1,CRM,2025,6,stretto,fhAilO8T1,0.0,106284.0,233.0,20902024.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,h2vmlu2xo,CRM,2025,10,stretto,h2VmlU2xO,0.0,101156.0,856.0,11198114.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,rlg7lzzcb,CRM,2024,5,stretto,rlg7lzZCb,0.0,91833.0,460.0,12477970.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,rswes2wiu,CRM,2025,10,stretto,RsWes2wiU,0.0,106153.0,137.0,6251324.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,ufbbyxs1z,CRM,2025,11,stretto,uFBByxs1z,0.0,101360.0,871.0,16690528.0,1,BANOS Y COCINAS,STRETTO,Black Noviembre 2025,1200000.0,34783.0,1165217.0,1.0,probable,black noviembre 2025,1.0,,,13.908773333333333,,1377.7267508610792,0.9710141666666666,True
stretto,umadb1 bw,CRM,2024,6,stretto,uMADB1-Bw,0.0,106190.0,196.0,2071606.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,vhtfbhkd,CRM,2024,6,stretto,-VhtFBhkd,0.0,106301.0,654.0,27215509.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,x,CRM,2024,9,stretto,X,0.0,105891.0,679.0,24007136.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,x,CRM,2024,10,stretto,X,0.0,106208.0,199.0,13092461.0,1,,,,,,,,unmatched,,,,,,,,,False
stretto,yxogxl4hj,CRM,2025,8,stretto,yxOGxL4HJ,0.0,54088.0,231.0,3224543.0,1,PISOS Y MUROS,STRETTO,Black Out Julio 2025,200000.0,53333.0,146667.0,1.0,probable,black out julio 2025,1.0,,,16.122715,,865.8008658008658,0.733335,True
sumup,6189516 008336,CRM,2023,3,sumup,6189516-008336,0.0,30541.0,151.0,23990.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 008337,CRM,2023,3,sumup,6189516-008337,0.0,30606.0,48.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 008588,CRM,2023,3,sumup,6189516-008588,0.0,42139.0,4228.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 008812,CRM,2023,4,sumup,6189516-008812,0.0,1125967.0,88986.0,29990.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 009449,CRM,2023,5,sumup,6189516-009449,0.0,103674.0,104.0,21990.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 009520,CRM,2023,5,sumup,6189516-009520,0.0,98487.0,58.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 010114,CRM,2023,7,sumup,6189516-010114,0.0,101224.0,134.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 010201,CRM,2023,7,sumup,6189516-010201,0.0,12560.0,0.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 010412,CRM,2023,8,sumup,6189516-010412,0.0,102219.0,120.0,59980.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 010871,CRM,2023,9,sumup,6189516-010871,0.0,12578.0,0.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 010966,CRM,2023,9,sumup,6189516-010966,0.0,98910.0,183.0,19990.0,1,,,,,,,,unmatched,,,,,,,,,False
sumup,6189516 011415,CRM,2023,10,sumup,6189516-011415,0.0,13522.0,0.0,39980.0,1,,,,,,,,unmatched,,,,,,,,,False
super ceramica,aon marzo 2026,Sponsored Products,2026,3,SUPER CERAMICA,aon_marzo_2026,63445.0,0.0,848.0,626743.0,1,,,,,,,,unmatched,,,1.3365907478918748,0.0,,,,,False
super ceramica,tactico febrero 2026,Sponsored Products,2026,2,SUPER CERAMICA,tactico_febrero_2026,75889.0,0.0,454.0,1114250.0,1,,,,,,,,unmatched,,,0.5982421694843785,0.0,,,,,False
tajamar,tc,Retail Display,2025,12,tajamar,tc,8271.0,0.0,3.0,0.0,2,,,,,,,,unmatched,,,0.03627130939426913,0.0,,,,,False
tcl,ao,Google,2025,12,tcl,ao,100570.0,0.0,1643.0,1768628.0,14,ELECTROHOGAR,TCL,AON TCL 2025,357348.0,0.0,357348.0,1.0,probable,aon tcl 2025,1.0,1.633687978522422,0.0,4.9493155131692355,3553.226608332505,217.49726110772977,1.0,True
teka,,CRM,2026,1,teka,,0.0,70.0,0.0,2219830.0,8,ELECTROHOGAR,TEKA,AON Teka 2026,2100000.0,55172.0,2044828.0,2.0,probable,aon teka 2026,1.0,,,1.0570619047619048,,,0.9737276190476191,True
teka,,CRM,2026,2,teka,,0.0,480.0,0.0,13067785.0,28,ELECTROHOGAR,TEKA,AON TEKA FEBRERO 2026,2100000.0,76190.0,2023810.0,2.0,probable,aon teka febrero 2026,1.0,,,6.222754761904762,,,0.9637190476190476,True
teka,,CRM,2026,3,teka,,0.0,608.0,0.0,12602942.0,31,ELECTROHOGAR,TEKA,AON MARZO TEKA 2026,900000.0,0.0,900000.0,1.0,probable,aon marzo teka 2026,1.0,,,14.003268888888888,,,1.0,True
teka,,CRM,2026,4,teka,,0.0,197.0,0.0,2190513.0,7,ELECTROHOGAR,TEKA,Black Marzo TEKA EMPOTRADOS 2026,1700000.0,27586.0,1672414.0,1.0,probable,black marzo teka empotrados 2026,1.0,,,1.2885370588235294,,,0.9837729411764706,True
teka,,Retail Display,2024,12,teka,,254198.0,0.0,728.0,0.0,6,,,,,,,,unmatched,,,0.28639092361072865,0.0,,,,,False
teka,2cnfswpjh,CRM,2025,6,teka,2CnfSwPJH,0.0,106299.0,165.0,4968746.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,6189516 009406,CRM,2023,5,teka,6189516-009406,0.0,105303.0,263.0,7904576.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,6189516 009517,CRM,2023,5,teka,6189516-009517,0.0,100958.0,188.0,4188665.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,6189516 009528,CRM,2023,5,teka,6189516-009528,0.0,105236.0,103.0,2961120.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,7eqfxsjdr,CRM,2024,12,teka,7eQFxsjdr,0.0,102137.0,677.0,6426803.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,aldiuha4x,CRM,2025,9,teka,alDIuhA4X,0.0,54182.0,230.0,1208961.0,1,ELECTROHOGAR,TEKA,AON Septiembre,500000.0,69565.0,430435.0,1.0,probable,aon septiembre,1.0,,,2.417922,,2173.913043478261,0.86087,True
teka,aon teka 2026,CRM,2026,2,teka,aon_teka_2026,0.0,5315.0,0.0,2254024.0,27,ELECTROHOGAR,TEKA,AON TEKA FEBRERO 2026,2100000.0,76190.0,2023810.0,2.0,probable,aon teka febrero 2026,1.0,,,1.0733447619047618,,,0.9637190476190476,True
teka,aon teka 2026,CRM,2026,3,teka,aon_teka_2026,0.0,27686.0,0.0,17083724.0,31,ELECTROHOGAR,TEKA,AON MARZO TEKA 2026,900000.0,0.0,900000.0,1.0,probable,aon marzo teka 2026,1.0,,,18.981915555555556,,,1.0,True
teka,aon teka 2026,CRM,2026,4,teka,aon_teka_2026,0.0,7442.0,0.0,3357860.0,5,ELECTROHOGAR,TEKA,Black Marzo TEKA EMPOTRADOS 2026,1700000.0,27586.0,1672414.0,1.0,probable,black marzo teka empotrados 2026,1.0,,,1.9752117647058824,,,0.9837729411764706,True
teka,bd8sg2q2f,CRM,2024,7,teka,Bd8Sg2q2f,0.0,101220.0,722.0,16511072.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,black marzo teka empotrados 2026,CRM,2026,3,teka,Black Marzo TEKA EMPOTRADOS 2026,0.0,322197.0,0.0,32671900.0,1,ELECTROHOGAR,TEKA,AON MARZO TEKA 2026,900000.0,0.0,900000.0,1.0,probable,aon marzo teka 2026,1.0,,,36.30211111111111,,,1.0,True
teka,black week,Sponsored Products,2026,3,TEKA,black_week,206107.0,0.0,3875.0,22371012.0,1,,,,,,,,unmatched,,,1.8800914088313352,0.0,,,,,False
teka,bupey4sc7,CRM,2024,8,teka,bUPEY4sC7,0.0,53998.0,1624.0,4801029.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,byc,Retail Display,2025,12,teka,byc,114492.0,0.0,234.0,0.0,16,,,,,,,,unmatched,,,0.20438109212870767,0.0,,,,,False
teka,byc black friday,Retail Display,2025,11,teka,byc_black_friday,97545.0,0.0,245.0,0.0,4,,,,,,,,unmatched,,,0.2511661284535343,0.0,,,,,False
teka,byc black friday,Retail Display,2025,12,teka,byc_black_friday,9161.0,0.0,24.0,0.0,1,,,,,,,,unmatched,,,0.2619801331732344,0.0,,,,,False
teka,byc semana marca,Retail Display,2025,11,teka,byc_semana_marca,120380.0,0.0,272.0,0.0,8,,,,,,,,unmatched,,,0.2259511546768566,0.0,,,,,False
teka,clfm7hwvq,CRM,2024,8,teka,cLfm7hwvq,0.0,118.0,5.0,17051774.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,cyber monday,Retail Display,2024,9,teka,cyber_monday,35960.0,0.0,131.0,0.0,1,,,,,,,,unmatched,,,0.364293659621802,0.0,,,,,False
teka,cyber monday,Retail Display,2024,10,teka,cyber_monday,176612.0,0.0,332.0,0.0,2,,,,,,,,unmatched,,,0.18798269653251196,0.0,,,,,False
teka,do6pqa0ge,CRM,2025,10,teka,dO6PQa0gE,0.0,22679.0,169.0,2917110.0,1,ELECTROHOGAR,TEKA,Cyber Octubre 2025,500000.0,27119.0,472881.0,1.0,probable,cyber octubre 2025,1.0,,,5.83422,,2958.579881656805,0.945762,True
teka,electro black week,Retail Display,2025,3,teka,electro_black_week,47910.0,0.0,173.0,0.0,5,ELECTROHOGAR,TEKA,Black Marzo 2025,300000.0,240000.0,60000.0,1.0,probable,black marzo 2025,1.0,0.3610937173867668,0.0,0.0,6261.740763932373,1734.1040462427745,0.2,True
teka,electro black week,Retail Display,2025,4,teka,electro_black_week,144007.0,0.0,234.0,0.0,8,,,,,,,,unmatched,,,0.1624921010784198,0.0,,,,,False
teka,electroweek,Retail Display,2025,8,teka,electroweek,179004.0,0.0,726.0,0.0,5,ELECTROHOGAR,TEKA,Electroweek Agosto,1100000.0,400000.0,700000.0,2.0,probable,electroweek agosto,1.0,0.4055775289937655,0.0,0.0,6145.114075663114,1515.1515151515152,0.6363636363636364,True
teka,electroweek,Retail Display,2025,9,teka,electroweek,124160.0,0.0,421.0,0.0,7,ELECTROHOGAR,TEKA,AON Septiembre,1300000.0,400000.0,900000.0,2.0,probable,aon septiembre,1.0,0.3390786082474227,0.0,0.0,10470.360824742269,3087.8859857482184,0.6923076923076923,True
teka,empotrados,Retail Display,2025,12,teka,empotrados,132298.0,0.0,159.0,0.0,21,,,,,,,,unmatched,,,0.1201832227244554,0.0,,,,,False
teka,empotrados black friday,Retail Display,2025,11,teka,empotrados_black_friday,64222.0,0.0,277.0,0.0,4,,,,,,,,unmatched,,,0.431316371336925,0.0,,,,,False
teka,empotrados black friday,Retail Display,2025,12,teka,empotrados_black_friday,33356.0,0.0,101.0,0.0,1,,,,,,,,unmatched,,,0.30279410001199186,0.0,,,,,False
teka,esnbijesh,CRM,2025,11,teka,esNBiJesH,0.0,53977.0,0.0,2058831.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,i vknzta5,CRM,2025,11,teka,I-VkNzTA5,0.0,101396.0,177.0,5806905.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,k3vmidp93,CRM,2025,9,teka,K3VMiDP93,0.0,32887.0,220.0,1614920.0,1,ELECTROHOGAR,TEKA,AON Septiembre,500000.0,69565.0,430435.0,1.0,probable,aon septiembre,1.0,,,3.22984,,2272.7272727272725,0.86087,True
teka,l0dnqfiul,CRM,2025,11,teka,l0DnQfIul,0.0,101304.0,718.0,4506355.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,lkxpbm2lv,CRM,2025,11,teka,LKxPbM2lV,0.0,475308.0,0.0,26657096.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,pja0xzn9s,CRM,2024,8,teka,PJA0xZN9s,0.0,47.0,7.0,4349160.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,semana marca,Retail Display,2025,11,teka,semana_marca,125205.0,0.0,476.0,0.0,8,,,,,,,,unmatched,,,0.3801765105227427,0.0,,,,,False
teka,semanateka,Retail Display,2025,9,teka,semanateka,205355.0,0.0,170.0,0.0,6,ELECTROHOGAR,TEKA,AON Septiembre,1300000.0,400000.0,900000.0,2.0,probable,aon septiembre,1.0,0.08278347252319154,0.0,0.0,6330.500840008765,7647.058823529412,0.6923076923076923,True
teka,umqghri5x,CRM,2025,1,teka,UmqghRi5x,0.0,101304.0,779.0,8950362.0,1,BANOS Y COCINAS,TEKA,Campaña Enero,2000000.0,88888.0,1911112.0,2.0,probable,campana enero,1.0,,,4.475181,,2567.3940949935813,0.955556,True
teka,wt8gvyqic,CRM,2025,3,teka,wt8GvYQiC,0.0,101201.0,528.0,4156870.0,1,ELECTROHOGAR,TEKA,Black Marzo 2025,1800000.0,65306.0,1734694.0,2.0,probable,black marzo 2025,1.0,,,2.309372222222222,,3409.090909090909,0.9637188888888889,True
teka,x,CRM,2024,9,teka,X,0.0,106212.0,181.0,8529576.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,x,CRM,2024,10,teka,X,0.0,106047.0,154.0,3319279.0,1,,,,,,,,unmatched,,,,,,,,,False
teka,ywsbjgmjh,CRM,2025,4,teka,YwsBjGMJH,0.0,54060.0,348.0,2306170.0,1,,,,,,,,unmatched,,,,,,,,,False
teka bano,black friday,Retail Display,2024,11,teka-baño,black_friday,155255.0,0.0,1187.0,0.0,2,,,,,,,,unmatched,,,0.7645486457763034,0.0,,,,,False
teka bano,black friday,Retail Display,2024,12,teka-baño,black_friday,211128.0,0.0,1129.0,0.0,2,,,,,,,,unmatched,,,0.5347466939486946,0.0,,,,,False
teka byc,cyber day,Retail Display,2025,6,teka_byc,cyber_day,297798.0,0.0,1294.0,0.0,3,,,,,,,,unmatched,,,0.4345227301728017,0.0,,,,,False
teka byc,cyber monday,Retail Display,2025,10,teka_byc,cyber_monday,182135.0,0.0,724.0,0.0,3,,,,,,,,unmatched,,,0.3975073434540313,0.0,,,,,False
teka electro,cyber monday,Retail Display,2025,10,teka_electro,cyber_monday,183043.0,0.0,438.0,0.0,3,,,,,,,,unmatched,,,0.23928803614451247,0.0,,,,,False
tenki,6189516 009417,CRM,2023,5,tenki,6189516-009417,0.0,1121301.0,98203.0,6716785.0,1,,,,,,,,unmatched,,,,,,,,,False
tenki,6189516 010290,CRM,2023,7,tenki,6189516-010290,0.0,54068.0,3376.0,0.0,1,,,,,,,,unmatched,,,,,,,,,False
tenki,b7kmdbirx,CRM,2025,6,tenki,b7kmDBirx,0.0,16363.0,301.0,1199910.0,1,,,,,,,,unmatched,,,,,,,,,False
termohome,ao,Retail Display,2025,9,termohome,ao,83387.0,0.0,257.0,0.0,19,,,,,,,,unmatched,,,0.3082015182222648,0.0,,,,,False
termohome,ao,Retail Display,2025,10,termohome,ao,80974.0,0.0,208.0,0.0,23,PUERTAS/VENTANAS/MOLDURAS,TERMOHOME,Tactico Termohome,200000.0,160000.0,40000.0,1.0,probable,tactico termohome,1.0,0.2568725763825426,0.0,0.0,2469.928619062909,961.5384615384615,0.2,True
termohome,ao,Retail Display,2025,11,termohome,ao,39689.0,0.0,99.0,0.0,11,,,,,,,,unmatched,,,0.2494393912671017,0.0,,,,,False
